ProductName,Rating,Price,OriginalPrice,Discount,Reviews,Features,PageNumber
Hitachi 2023 Model 1 Ton 5 Star Split Inverter with Wi-fi Xpandable plus Ambience Light R 32 AC,4.1,"₹38,499","₹63,350",39% off,958 Ratings & 167 Reviews,"Annual Power Usage: 533.61 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor",23
Haier 2025 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹35,991","₹57,500",37% off,"6,315 Ratings & 597 Reviews",Annual Power Usage: 953.49 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,23
Panasonic 2025 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹31,980","₹54,900",41% off,"5,369 Ratings & 613 Reviews",Annual Power Usage: 667.91 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,23
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹33,490","₹65,900",49% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",23
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",23
IFB 2026 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹40,900","₹79,990",48% off,"15,363 Ratings & 1,538 Reviews",Room Size: 111 - 150 sqft,23
Voltas 2024 Model 1 Ton 3 Star Split Inverter AC,4.1,"₹28,769","₹55,990",48% off,"8,721 Ratings & 907 Reviews",Annual Power Usage: 682.59 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,23
"Godrej 2025 Model 1.5 Ton 5 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹33,490","₹50,600",33% off,"12,566 Ratings & 1,206 Reviews","Annual Power Usage: 736.46 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product, 10 years warranty on compressor , Warranty can be availed after registering on Brand website within 7 days of purchase.",23
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,"₹29,990","₹59,700",49% off,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",23
Blue Star 2023 Model 1.5 Ton 5 Star Split Inverter AC,4.1,"₹50,569","₹74,166",31% off,"15,220 Ratings & 1,237 Reviews",Annual Power Usage: 776.36 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,24
Hisense 2020 Model 1 Ton 5 Star Split Inverter with Wi-fi Smart AC,4.3,"₹35,544","₹37,990",6% off,87 Ratings & 21 Reviews,"Annual Power Usage: 925 UnitsRoom Size: 90 sqft or Below1 Year on Product, 1 Year on Condenser and 10 Years on Compressor",24
Voltas 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,490","₹64,990",48% off,"83,437 Ratings & 7,067 Reviews",Annual Power Usage: 975.26 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,24
Whirlpool 2018 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹32,999","₹52,500",37% off,"21,787 Ratings & 2,439 Reviews","Annual Power Usage: 0 UnitsRoom Size: 111 - 150 sqft1 Year on Comprehensive Unit , 10 years on compressor & 5 years on condensor",24
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,990","₹60,990",44% off,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",24
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,24
Voltas 2026 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹52,990","₹80,990",34% off,"41,002 Ratings & 3,819 Reviews","Annual Power Usage: 732.96 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",24
"IFB 2023 Model 2 Ton 3 Star Split Inverter Smart Ready, 7 Stage Air Treatment AC",4.2,"₹42,490","₹63,490",33% off,"1,194 Ratings & 115 Reviews","Annual Power Usage: 1248.28 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 4 Years Super Warranty (T&C Apply), 5 Years Warranty on ODU PCB and 10 Years Warranty on Compressor from IFB",24
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4,"₹26,490","₹38,600",31% off,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",24
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹32,490","₹65,500",50% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",24
Voltas 2022 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹38,799","₹77,990",50% off,"41,002 Ratings & 3,819 Reviews",Annual Power Usage: 759.07 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,24
"LG 2024 Model 1 Ton 3 Star Split Inverter 2 Way Swing, HD Filter with Anti-Virus Protection with VIRAA...",4.2,"₹37,026","₹67,993",45% off,"5,759 Ratings & 684 Reviews","Annual Power Usage: 642.26 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging (T&C)",24
Blue Star 2024 Model 1.5 Ton 3 Star Hot and Cold Split Inverter AC,4.1,"₹43,603","₹69,250",37% off,"26,862 Ratings & 2,253 Reviews","Annual Power Usage: 999.75 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 10 Years Warranty on Compressor and 5 Years Warranty on PCB (Excluding Remote Handset)",24
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter 4 Way Air Swing AC,4,"₹32,500","₹48,900",33% off,"22,727 Ratings & 1,770 Reviews","Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",24
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,240","₹57,150",43% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",24
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹36,490","₹72,990",50% off,"26,515 Ratings & 2,683 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor,24
Hitachi 2025 Model 1 Ton 3 Star Split Inverter AC,3.9,"₹31,490","₹48,990",35% off,"2,394 Ratings & 305 Reviews",Annual Power Usage: 698.63 kWhRoom Size: 90 sqft or Below,24
Daikin 2023 Model 0.8 Ton 3 Star Split Fixed Speed AC,4.2,"₹29,384","₹37,400",21% off,"4,829 Ratings & 484 Reviews",Annual Power Usage: 548.84 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and  5 Years Warranty on PCB and 10 Years Warranty on Compressor,24
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,"₹38,990","₹82,990",53% off,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,24
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹33,490","₹65,900",49% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",24
Blue Star 2023 Model 1.5 Ton 3 Star Window Fixed Speed AC,4.2,"₹34,668","₹39,507",12% off,"1,912 Ratings & 181 Reviews",Annual Power Usage: 1168.9 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 5 Years Warranty on Compressor,24
Haier 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹43,990","₹80,000",45% off,171 Ratings & 15 Reviews,"Annual Power Usage: 836.95 WRoom Size: 151 - 200 sqft1 Year Product Warranty, 5 Years comprehensive warranty and 12 Years Warranty on Compressor",24
Godrej 2026 Model 1 Ton 5 Star Split Inverter AC,4,"₹33,790","₹46,000",26% off,"2,579 Ratings & 244 Reviews",Annual Power Usage: 468.65 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty,24
Voltas 2026 Model 1 Ton 2 Star Window Fixed Speed AC,3.7,"₹27,549","₹32,990",16% off,79 Ratings & 11 Reviews,Room Size: 90 sqft or Below,24
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,990","₹60,990",44% off,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",25
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,25
Lloyd 2022 Model 1 Ton 3 Star Window Fixed Speed AC,4.1,"₹26,738","₹44,049",39% off,968 Ratings & 111 Reviews,Annual Power Usage: 774.11 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,25
Whirlpool 2021 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,850","₹62,500",47% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 1029.65 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 1 Year on Condenser and 10 Years on Compressor from Whirlpool",25
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4,"₹26,490","₹38,600",31% off,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",25
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹32,490","₹65,500",50% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",25
"Blue Star 2023 Model 0.8 Ton 3 Star Split Inverter Multi Sensors, Self Clean Technology, Self Diagnosi...",4.2,"₹41,500","₹41,833",,"6,565 Ratings & 721 Reviews","Annual Power Usage: 521.6 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 10 Years Warranty on Compressor and 5 Years Warranty on PCB (Excluding Remote Handset)",25
Mitsubishi Electric 2024 Model 1.8 Ton 2 Star Split Fixed Speed AC,4.2,"₹57,000",,,12 Ratings & 0 Reviews,Annual Power Usage: 1360.88 UnitsRoom Size: 151 - 200 sqft1,25
Samsung 2026 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹36,990","₹50,990",27% off,"1,195 Ratings & 136 Reviews",Annual Power Usage: 448.81 UnitsRoom Size: 90 sqft or Below5 Years Comprehensive Warranty(1 Year Standard + 4 Year Extended),25
CARRIER 2024 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹49,500","₹82,500",40% off,"4,267 Ratings & 497 Reviews","Annual Power Usage: 1249.82 UnitsRoom Size: 151 - 200 sqft1 Year Comprehensive Warranty on Prodcut, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",25
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,240","₹57,150",43% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",25
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹36,490","₹72,990",50% off,"26,515 Ratings & 2,683 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor,25
Voltas 2021 Model 1.2 Ton 3 Star Split Inverter AC,4.2,"₹26,366","₹54,990",52% off,"8,770 Ratings & 979 Reviews",Annual Power Usage: 1700 UnitsRoom Size: 91 - 110 sqft1 Year on Product and 5 Years on Compressor from Voltas,25
Panasonic 2025 Model 1.5 Ton 5 Star Window Inverter AC,4.3,"₹38,990","₹48,650",19% off,129 Ratings & 14 Reviews,"Annual Power Usage: 1071.89 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive warranty on Product,
5 Years warranty on PCB & 
10 Years warranty on Compressor",25
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,"₹38,990","₹82,990",53% off,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,25
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹33,490","₹65,900",49% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",25
Hitachi 2026 Model 2 Ton 3 Star Split Inverter AC,4,"₹49,490","₹73,990",33% off,544 Ratings & 69 Reviews,"Annual Power Usage: 1140.91 kWhRoom Size: 151 - 200 sqft1 Year Warranty On Product, 5 Year Warranty on PCB & 10 Year Warranty on Compressor.",25
Lloyd 2022 Model 1.5 Ton 3 Star Window Fixed Speed AC,4.1,"₹45,987","₹45,999",,"3,328 Ratings & 350 Reviews",Annual Power Usage: 1215.35 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years on Compressor,25
Godrej 2024 Model 1.7 Ton 3 Star Split Inverter AC,4.4,"₹32,549","₹49,900",34% off,27 Ratings & 3 Reviews,"Annual Power Usage: 1118.35 UnitsRoom Size: 151 - 200 sqft1 Year on Product, 5 Years on PCB and 10 Years on Compressor",25
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹33,790","₹69,900",51% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 893.62 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty, 10 Years Warranty on Compressor and 5 Years Warranty on PCB",25
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",25
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,"₹29,990","₹59,700",49% off,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",25
Whirlpool 2025 Model 1 Ton 3 Star Split Inverter AC,4.1,"₹28,500","₹36,500",21% off,"10,799 Ratings & 1,227 Reviews",Annual Power Usage: 652.12 UnitsRoom Size: 90 sqft or Below,25
Haier 2026 Model 1.5 Ton 3 Star Split HEXA Inverter with Wi-fi AC,4,"₹61,900",,,"6,315 Ratings & 597 Reviews",Annual Power Usage: 925.39 kWhRoom Size: 111 - 150 sqft5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty auto activated post-installation).,25
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,990","₹60,990",44% off,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",26
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,26
Hisense 2024 Model 1.5 Ton 5 Star Split Inverter 4-in-1 Convertible With Intelligent 4 modes and PM 2....,4.2,"₹38,990","₹60,000",35% off,828 Ratings & 164 Reviews,"Annual Power Usage: 767.34 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",26
Blue Star 2022 Model 1 Ton 5 Star Split Inverter AC,4,"₹37,950","₹55,400",31% off,"2,676 Ratings & 255 Reviews",Annual Power Usage: 517.12 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,26
Godrej 2024 Model 0.8 Ton 3 Star Split Inverter Heavy Duty Cooling at Extreme Temperature AC,4,"₹37,700",,,391 Ratings & 29 Reviews,"Annual Power Usage: 513.39 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",26
CARRIER 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹34,990","₹68,500",48% off,"38,222 Ratings & 4,626 Reviews",Annual Power Usage: 613.7 UnitsRoom Size: 111 - 150 sqft1-Year Comprehensive Warranty On The Product,26
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4,"₹26,490","₹38,600",31% off,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",26
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹32,490","₹65,500",50% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",26
"Sharp 2025 Model 1.5 Ton 5 Star Split Inverter 5 in 1 Convertible7 Stage Health Filters, Turbo Cool Te...",3.8,"₹27,990","₹64,990",56% off,29 Ratings & 4 Reviews,"Annual Power Usage: 782.92 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty, 5 years on PCB, 10 Years on Compressor",26
Voltas 2021 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹51,990",,,"83,437 Ratings & 7,067 Reviews",Annual Power Usage: 604.19 UnitsRoom Size: 111 - 150 sqft1 Year on Product and 5 Years on Compressor from Voltas,26
